node,degree_centrality,betweenness_centrality,eigenvector_centrality
Klorman2014“Musical_Form:_Mapping,0.08168316831683169,0.0,0.013026241163195543
Lavacek2016Review_of_Anna,0.012376237623762377,7.096807555715924e-06,0.0037906117711171603
Schultz2012Tonal_Pairing_and,0.09158415841584158,0.0,0.014994081912534398
Everett2004Parody_with_an,0.04207920792079208,0.0,0.006419036463844219
10.30535/mto.24.4.15,0.13613861386138615,0.0036169229773188177,0.021211629009105473
Perrott1999Review_of_Laurent,0.022277227722772276,0.00015012472513057233,0.008100700593154158
Salley2015Review_of_Joe,0.09900990099009901,0.001246796349809778,0.01589675521746142
Thurmaier2012Review_of_Vincent,0.18316831683168316,0.0021693666828731194,0.10920416374953726
Byron2006The_Test_Pressings,0.2301980198019802,0.006994364381425975,0.11557803514517723
Smith2014Listening_as_a,0.19306930693069307,0.026115136153208738,0.030707678120391418
Hough2015Elements_of_Style,0.12376237623762376,0.00396720578028112,0.021064683787498546
Hanninen2014<img_style='margin-left:280px'_src,0.10148514851485149,0.006120618908871063,0.028893809801561886
Trinastic2014Dissonant_Harmony_and,0.11138613861386139,0.00720574156530418,0.01917895733585388
Schaffer1996Review_of_Peter,0.019801980198019802,0.0,0.002076021416592594
Rings2018Music’s_Stubborn_Enchantments,0.027227722772277228,0.0,0.0013349898947298355
10.30535/mto.17.3.8,0.25,0.01736017187146884,0.03626798586999701
Jakubowski2018Spectral_Meter:_Dramatizing,0.13613861386138615,0.0019602352749019864,0.0230512627568876
Biamonte2017Conference_Report:_“A,0.09158415841584158,0.0,0.014994081912534398
Barolsky2013Conference_Report:_“Performance,0.1806930693069307,0.0008651332875564578,0.10883782068183034
Royal1995Review_of_<i>The,0.18811881188118812,0.0007258742566565087,0.10999741997405366
Guido2014Unpacking_the_Box,0.0594059405940594,0.0,0.010591037135349925
Broman1998Report_from_the,0.10148514851485149,0.0013035443425379843,0.01667647454971372
10.30535/mto.23.1.1,0.009900990099009901,1.3981797257428614e-05,0.0022944733908140356
Mastic2015Normative_Wit:_Haydn’s,0.08168316831683169,0.0,0.013026241163195543
10.30535/mto.24.3.5,0.027227722772277228,0.0010895916082686845,0.0025436094406835774
Rothstein2008Common-tone_Tonality_in,0.03712871287128713,0.0012568973159799107,0.004117397895615289
Garcia2005On_and_On:,0.019801980198019802,0.00032820222614241495,0.0016811262471194857
J.2013Fraught_with_Ought:,0.1806930693069307,0.000797497687154039,0.10883062019566304
Roeder1994Response_to_Comments,0.04702970297029703,0.0016411640875861997,0.006595832932627654
Baragwanath2008Analytical_Approaches_to,0.2400990099009901,0.008378792128576174,0.11452952001529397
10.30535/mto.22.3.9,0.04702970297029703,0.002207188771237459,0.0054897831097067
Agawu1996Analyzing_Music_Under,0.19801980198019803,0.007047839045273359,0.1097462071015111
Scotto2011What_Do_I,0.012376237623762377,0.0,0.001539618785138245
Kopp2014On_Performing_Chopin’s,0.22524752475247525,0.003433851820597605,0.11593315698354856
