node,degree_centrality,betweenness_centrality,eigenvector_centrality
Latham1997Review_of_Ethan,0.07142857142857142,0.010618734392400487,0.08206247059080263
Klumpenhouwer1994Some_Remarks_on,0.02040816326530612,0.0,0.0008366333042634819
Agmon1997The_Bridges_that,0.1020408163265306,0.1947317236136192,0.06838534759848425
Littlefield1994Code_and_Context:,0.04081632653061224,0.0,
McNamee1997Publishing_and_Pedagogy,0.01020408163265306,0.0,
Smoliar1995Musical_Objects:_,0.0510204081632653,0.03324325222462396,0.0693831354037941
Friedmann1997Review_of_Nicolas,0.0510204081632653,0.023809523809523808,0.057464634638157604
Broman1997Report_from_the,0.08163265306122448,0.03649374124866716,0.0981560735924117
Alphonce1994Dissonance_and_Schumann’s,0.02040816326530612,0.0,
10.2307/763915,0.04081632653061224,0.025789149175551924,0.03790881906479109
Hermann1995Towards_a_New,0.0510204081632653,0.007592496601079713,0.056222108191289075
McCreless1996Contemporary_Music_Theory,0.030612244897959183,0.009107860011474468,0.03274152154428368
"Taylor1997Chopin,_Pygmies,_and",0.030612244897959183,0.06928946603307665,0.03906879232129501
Rahn1998Practical_Aspects_of,0.09183673469387754,0.05679084040586774,0.0508891820963862
Morse1997To_Rosemary_Killam:,0.13265306122448978,0.07006279562217599,0.2927358515596961
Parncutt1995Response_to_Demske:,0.0510204081632653,0.007592496601079713,0.056222108191289075
Marvin1997Review_of_Daniel,0.061224489795918366,0.02060451953373373,0.05954348525662232
Burnham1996Theorists_and_“The,0.01020408163265306,0.0,
Lewin1994Comment_on_John,0.04081632653061224,0.0,
Hermann1997Reflexive_Postmodern_Anthropology,0.16326530612244897,0.12857959549084397,0.32499334792749707
Roeder1993Toward_a_Semiotic,0.0510204081632653,0.0,
Lester1998How_Theorists_Relate,0.01020408163265306,0.0,0.03326427393876422
Code1995Listening_for_Schubert’s,0.061224489795918366,0.0,0.16893076669413964
Agmon1996Beethoven’s_Op._81a,0.01020408163265306,0.0,0.006059825269140429
"Fox1996Review_of_Abeles,",0.01020408163265306,0.0,
Brown1996“Adrift_on_Neurath’s,0.02040816326530612,0.0,0.05773368456730837
"Alpern1998Review_Article,_“Will",0.09183673469387754,0.014923441924302507,0.17345771801405083
London1995Misreading_Meyer:_A,0.030612244897959183,0.02973321858864027,0.020577458366628283
Grauer1996Toward_a_Unified,0.11224489795918366,0.0866020422290671,0.15118168266281584
Wibberley1996Josquin’s_<i>Ave_Maria</i>:,0.030612244897959183,0.0,0.0028840824811895566
Toorn1995A_Response_to,0.02040816326530612,0.0,0.031884075332742186
Harley1994Comment_on_Steven,0.01020408163265306,0.0,0.0012085069443484944
Broman1998Report_from_the,0.04081632653061224,0.0,0.056886559711729255
Lewin1998The_D_Major,0.01020408163265306,0.0,0.0015291281086839584
Mailman1996The_Aims_of,0.11224489795918366,0.030693290543412056,0.2778768713645796
