node,degree_centrality,betweenness_centrality,eigenvector_centrality
Klorman2014“Musical_Form:_Mapping,0.02040816326530612,0.011655423645330646,0.03648098400214142
Guerrero2006Serial_Intervention_in,0.0014577259475218659,0.0,
10.30535/mto.29.3.5,0.004373177842565598,0.0038240917782026767,5.3871991265484296e-06
10.30535/mto.18.1.6,0.0058309037900874635,0.0005864157733913291,0.0061382143803328845
Schultz2012Tonal_Pairing_and,0.014577259475218658,0.03012723754093799,0.02327135594049665
10.30535/mto.26.2.10,0.0058309037900874635,0.0049241812518437565,6.594696153160163e-06
McCreless1996Review_of_Jean-Jacques,0.0014577259475218659,0.0,
10.30535/mto.24.4.15,0.030612244897959183,0.040502616347204805,0.0008966555576712984
10.30535/mto.30.2.4,0.0029154518950437317,0.0,3.60114689129852e-07
Miller2020“All_of_the,0.018950437317784258,0.016484756958047214,6.101207369875758e-05
10.30535/mto.27.4.3,0.011661807580174927,0.004842016249710226,3.546931605144564e-05
Perrott1999Review_of_Laurent,0.004373177842565598,0.0,
Salley2015Review_of_Joe,0.02478134110787172,0.026725844297511858,0.026313037123539846
Thurmaier2012Review_of_Vincent,0.02478134110787172,0.0,0.19705793825454537
Baker2018Review_of_Eric,0.0029154518950437317,0.0,3.0802198209514774e-05
Byron2006The_Test_Pressings,0.011661807580174927,0.01878615806420787,2.2530243172515754e-06
10.30535/mto.26.4.7,0.007288629737609329,0.0002723153365016355,1.0941354848457856e-05
Smith2014Listening_as_a,0.03644314868804665,0.0877830040480863,0.09893771522670791
10.30535/mto.26.1.3,0.03498542274052478,0.06460948280529737,0.00013857492238525257
Hough2015Elements_of_Style,0.013119533527696793,0.010360604742536207,0.004017113695987335
Hanninen2014<img_style='margin-left:280px'_src,0.013119533527696793,0.018364309759382424,0.04915436591212923
Trinastic2014Dissonant_Harmony_and,0.014577259475218658,0.014887649621002171,0.025670867211338988
10.30535/mto.15.5.4,0.0014577259475218659,0.0,
Schaffer1996Review_of_Peter,0.008746355685131196,0.0,
Rings2018Music’s_Stubborn_Enchantments,0.0029154518950437317,0.0,3.1431084755179354e-05
Shaffer2014A_Proposal_for,0.004373177842565598,0.0,0.0013012335622185763
10.30535/mto.24.4.16,0.0058309037900874635,0.0,2.401541894597401e-05
Argentino2015Review_of_Jack,0.004373177842565598,0.0,1.278748776405106e-05
10.30535/mto.17.3.8,0.03644314868804665,0.0661324819978239,0.03827137731833496
10.30535/mto.27.1.10,0.008746355685131196,0.002352757752065358,2.958153051439306e-05
Morabito2016The_Score_in,0.0014577259475218659,0.0,2.519627342115517e-05
10.30535/mto.26.3.7,0.01749271137026239,0.009321281564207442,3.971138841703796e-05
Jakubowski2018Spectral_Meter:_Dramatizing,0.011661807580174927,0.02946987232011136,0.0005865338473601842
Biamonte2017Conference_Report:_“A,0.014577259475218658,0.01314655017306162,0.0028178232065808164
Barolsky2013Conference_Report:_“Performance,0.02769679300291545,0.004712783402121647,0.20957296479783386
Friedmann1997Review_of_Nicolas,0.007288629737609329,0.0,
"Williams2010Modeling_Diatonic,_Acoustic,",0.0029154518950437317,0.0,0.001425671080215273
10.30535/mto.27.2.13,0.0014577259475218659,0.0,4.674780785604311e-06
Royal1995Review_of_<i>The,0.013119533527696793,0.0,
Guido2014Unpacking_the_Box,0.016034985422740525,0.008672851675726569,0.030755399096214685
Broman1998Report_from_the,0.01020408163265306,0.0,
Rothfarb2014History_and_Future,0.007288629737609329,9.794377789845243e-05,0.0020932825860956587
10.30535/mto.23.1.1,0.004373177842565598,0.005707162445954462,0.00041957910381987566
Nemire2014Convergence_Points_in,0.0014577259475218659,0.0,0.00029987645612461033
Hannaford2020Review_of_Leslie,0.018950437317784258,0.010824981941309906,8.208564984893604e-05
Mastic2015Normative_Wit:_Haydn’s,0.023323615160349854,0.02415804972936863,0.026638520741994066
Koslovsky2013Conference_Report:_“Fifth,0.008746355685131196,0.018766114049039537,0.007332313688609975
10.30535/mto.24.3.5,0.007288629737609329,0.013326500881259,4.5630834076838977e-05
Brasky2010Extraordinary_Function_and,0.004373177842565598,0.0038240917782026767,0.0036488246653432863
Rothstein2008Common-tone_Tonality_in,0.0029154518950437317,0.0038240917782026767,5.338305228905506e-05
J.2013Fraught_with_Ought:,0.02769679300291545,0.004712783402121647,0.20957296479783386
Roeder1994Response_to_Comments,0.0058309037900874635,0.0,
Baragwanath2008Analytical_Approaches_to,0.013119533527696793,0.016590705547603998,6.202447427103742e-05
