node,degree_centrality,betweenness_centrality,eigenvector_centrality
Guerrero2006Serial_Intervention_in,0.006172839506172839,0.0,
Schultz2012Tonal_Pairing_and,0.06790123456790123,0.06163901458019102,0.31281107681517534
Kaminsky2005Review_of_<i>Beatlestudies,0.006172839506172839,0.0,0.030687054932411063
10.30535/mto.15.5.4,0.006172839506172839,0.0,0.005151819726899932
10.30535/mto.17.3.8,0.04938271604938271,0.06482439129497954,0.16522188589689235
Barolsky2013Conference_Report:_“Performance,0.006172839506172839,0.0,
Koslovsky2013Conference_Report:_“Fifth,0.006172839506172839,0.0,
Traut2009Dyadic_TC_Lattices:,0.012345679012345678,0.0,
Burns2008Embodied_Subjectivities_in,0.024691358024691357,0.07616892911010559,0.03695989568241339
Burns2005Feeling_the_Style:,0.006172839506172839,0.0,0.003848894220000814
10.30535/mto.17.1.8,0.06790123456790123,0.06163901458019102,0.31281107681517534
"Koozin1999On_Metaphor,_Technology,",0.006172839506172839,0.0,
Childs2006Structural_and_Transformational,0.012345679012345678,0.0,0.0057508140265714195
Neidhöfer2007Bruno_Maderna’s_Serial,0.006172839506172839,0.0,
Hoeckner2001Poet’s_Love_and,0.006172839506172839,0.0,
Kuusi2009Discrimination_and_Evaluation,0.006172839506172839,0.0,
Kuusi2003The_Role_of,0.006172839506172839,0.0,
"Scotto2002Transformational_Networks,_Transpositional",0.012345679012345678,0.0,
Williams2009Beats_and_Flows:,0.024691358024691357,0.0,
Benadon2007Commentary_on_Matthew,0.006172839506172839,0.0,
Cumming2013Renaissance_Improvisation_and,0.012345679012345678,0.0,
BaileyShea2013Review_of_Michael,0.024691358024691357,0.0,
Lester1998How_Theorists_Relate,0.006172839506172839,0.0,
Nooshin2013Beyond_the_<i>Radif</i>:,0.012345679012345678,0.0,
10.30535/mto.17.2.1,0.037037037037037035,0.0,
"Hepokoski2010Formal_Process,_Sonata",0.012345679012345678,0.0,0.004079145508344673
10.30535/mto.18.3.7,0.018518518518518517,0.0,
Jenkins2010After_the_Harvest:,0.012345679012345678,0.0,0.0057508140265714195
10.30535/mto.18.2.3,0.006172839506172839,0.0,0.0015040564094770457
Buchler2008Reconsidering_Klumpenhouwer_Networks,0.06172839506172839,0.0,
Rahn1994From_Similarity_to,0.006172839506172839,0.0,
Robison1995Category_Structures_and,0.012345679012345678,0.0,
Leydon2012Clean_as_a,0.030864197530864196,0.10111506140917903,0.014442484340021251
BaileyShea2012Musical_Forces_and,0.037037037037037035,0.0,
Tenzer2000Theory_and_Analysis,0.006172839506172839,0.0,
10.30535/mto.15.5.1,0.012345679012345678,0.038461538461538464,0.010495172496356715
Attas2009Metaphors_in_Motion:,0.012345679012345678,0.0,
Stoecker2007Without_a_Safety,0.037037037037037035,0.0,
Sly2012Review_of_David,0.006172839506172839,0.0,
10.30535/mto.18.3.4,0.018518518518518517,0.0,
Martens2012Rendering_the_Prosaic,0.006172839506172839,0.0,
Roeder1993Toward_a_Semiotic,0.006172839506172839,0.0,
Schmalfeldt2010Response_to_Mike,0.006172839506172839,0.0,0.0004467289412172986
Moseley2013Entextualization_and_the,0.030864197530864196,0.0,
10.30535/mto.17.3.3,0.018518518518518517,0.016052574876104293,0.012091525256813007
10.30535/mto.12.2.2.,0.012345679012345678,0.0,0.0029340942539560016
Klumpenhouwer2007Reconsidering_Klumpenhouwer_Networks:,0.006172839506172839,0.0,
Heinonen2000Review_of_Walter,0.006172839506172839,0.0,0.030687054932411063
Damschroder2010Review_of_<i>Beethoven’s,0.006172839506172839,0.0,0.0004467289412172986
Anku2000Circles_and_Time:,0.030864197530864196,0.0,
10.30535/mto.18.3.6.,0.018518518518518517,0.0,
Ewell2012Rethinking_Octatonicism:_Views,0.006172839506172839,0.0,
Kallis2008Principles_of_Pitch,0.006172839506172839,0.0,
10.30535/mto.18.4.3,0.012345679012345678,0.0,
Dodson2012Solutions_to_the,0.037037037037037035,0.0,
Cutler2010Cryptic_Audiodiversity_and,0.006172839506172839,0.0,0.017205445947173652
"Gur2008Body,_Forces,_and",0.012345679012345678,0.0,
Moore2005The_Persona-Environment_Relation,0.012345679012345678,0.0,0.03623386219517848
Buchler2007Reconsidering_Klumpenhouwer_Networks,0.037037037037037035,0.0,
Demske1995On_Considering_a,0.006172839506172839,0.0,
Kochavi2012Review_of_Edward,0.024691358024691357,0.0,0.04741185443366955
Townsend2012Scriabin_and_the,0.006172839506172839,0.0,
Hood2012Ambiguity_of_Tonal,0.006172839506172839,0.0,
Martinez2000Semiotics_and_the,0.006172839506172839,0.0,
Schmalfeldt2010One_More_Time,0.006172839506172839,0.0,0.0004467289412172986
Littlefield1994Code_and_Context:,0.006172839506172839,0.0,
10.30535/mto.12.4.2,0.024691358024691357,0.0,
Headlam2012Review_of_Patricia,0.006172839506172839,0.0,
10.30535/mto.17.4.3,0.06790123456790123,0.06163901458019102,0.3128110768151753
Cook2012Introduction:_Refocusing_Theory,0.006172839506172839,0.0,
10.30535/mto.19.4.2,0.030864197530864196,0.05781620340443874,0.013730494680292707
Roeder2009Constructing_Transformational_Signification:,0.06790123456790123,0.0,
Schmalfeldt2005Response_to_the,0.006172839506172839,0.0,
10.30535/mto.7.2.1,0.012345679012345678,0.0,0.03409274190318669
10.30535/mto.18.1.4,0.024691358024691357,0.23755656108597287,0.03488205334143127
Samarotto2009“Plays_of_Opposing,0.012345679012345678,0.0,
10.30535/mto.17.3.6,0.006172839506172839,0.0,
10.30535/mto.15.5.2,0.018518518518518517,0.0,0.013112691710690886
10.30535/mto.14.2.3,0.006172839506172839,0.0,0.0010930121276210992
Cramer2003The_Harmonic_Function,0.006172839506172839,0.0,0.0015040564094770457
10.30535/mto.7.1.1,0.006172839506172839,0.0,
Robison1994Modifying_Interval-Class_Vectors,0.006172839506172839,0.0,
London2011Review_of_Yonatan,0.006172839506172839,0.0,
Marion2007Debussy_and_Recollection:,0.006172839506172839,0.0,
Love2012“Possible_Paths”:_Schemata,0.006172839506172839,0.0,
Auerbach2010Pedagogical_Applications_of,0.006172839506172839,0.0,
Grant2008Hysteria_at_the,0.006172839506172839,0.0,
Sheehy2013Introduction:_Theorizing_Improvisation,0.030864197530864196,0.0,
10.30535/mto.18.3.9,0.006172839506172839,0.0,
Samplaski2005Mapping_the_Geometries,0.012345679012345678,0.0,
Lewis2013Critical_Responses_to,0.043209876543209874,0.0,
Everett2001Review_of_Richard,0.006172839506172839,0.0,0.030687054932411063
"Sayrs2003Narrative,_Metaphor,_and",0.012345679012345678,0.0,0.00268936488807739
Zbikowski1995Theories_of_Categorization,0.012345679012345678,0.0,
Lee2010A_Response_to,0.006172839506172839,0.0,0.0004467289412172986
Spicer2005Review_of_Walter,0.07407407407407407,0.11312217194570136,0.294686266308326
10.30535/mto.17.3.7,0.06790123456790123,0.12097069597069593,0.30413483241928363
Osborn2011Understanding_Through-Composition_in,0.006172839506172839,0.0,0.012393523839627198
Donin2008Charting_the_Score,0.006172839506172839,0.0,
Nolan2007Thoughts_on_Klumpenhouwer,0.037037037037037035,0.0,
Isaacson1996Issues_in_the,0.006172839506172839,0.0,
Leong2005Virtuosity_in_Babbitt’s,0.012345679012345678,0.0,
Bent1996Diatonic_<i>ficta</i>_revisited:,0.006172839506172839,0.0,
10.30535/mto.4.1.1,0.012345679012345678,0.0,
Reed2007A_Tetrahelix_Animates,0.012345679012345678,0.0,
McFarland2009Review_of_Jeremy,0.006172839506172839,0.0,
Dodson2002Performance_and_Hypermetric,0.006172839506172839,0.0,
10.30535/mto.18.4.4,0.024691358024691357,0.0,
Sturman2010Commentary_on_“Rhythm:,0.043209876543209874,0.0,
Cox2013Review_of_Steve,0.024691358024691357,0.0,
Roeder2001Pulse_Streams_and,0.006172839506172839,0.0,
Tymoczko2007Recasting_K-nets,0.037037037037037035,0.0,
10.30535/mto.17.3.2,0.07407407407407407,0.1321572218631042,0.31971755765188303
"Zbikowski1995Response_to_Robison,",0.012345679012345678,0.0,
Littlefield1996The_Silence_of,0.006172839506172839,0.0,
Everett2004Making_Sense_of,0.05555555555555555,0.0,0.2860037022797803
10.30535/mto.17.2.8.,0.012345679012345678,0.0,
Caplin2010Beethoven’s_“Tempest”_Exposition:,0.006172839506172839,0.0,0.0004467289412172986
Chenette2012Hearing_Counterpoint_Within,0.006172839506172839,0.0,
10.30535/mto.19.3.2,0.024691358024691357,0.00025138260432378077,0.09255168281133498
Sallmen2011Exploring_Tetrachordal_Voice-Leading,0.04938271604938271,0.14856711915535445,0.04946872506283336
Hermann1995Towards_a_New,0.018518518518518517,0.0,
Samplaski2004Interval-Classes_and_Psychological,0.006172839506172839,0.0,
Maler2013Songs_for_Hands:,0.06172839506172839,0.2798678445737268,0.09968776821112293
10.30535/mto.16.4.3,0.037037037037037035,0.0,
Blake2012Timbre_as_Differentiation,0.043209876543209874,0.17475759534583074,0.11901421974018193
Lind2009Transformational_Distance_and,0.006172839506172839,0.0,
Rusch2013Beyond_Homage_and,0.006172839506172839,0.0,
Cook2009Moving_Through_Triadic,0.006172839506172839,0.0,0.005151819726899932
Ewell2013“On_the_System,0.006172839506172839,0.0,
Benadon2007A_Circular_Plot,0.030864197530864196,0.0,
Monahan2011Review_of_Janet,0.043209876543209874,0.1847662141779789,0.004289824058553151
Foley2007The_Efficacy_of,0.006172839506172839,0.0,
Butterfield2010Variant_Timekeeping_Patterns,0.024691358024691357,0.0,
Burns2010Rhythmic_Archetypes_in,0.030864197530864196,0.0,
O’Donnell2007Embracing_Relational_Abundance,0.006172839506172839,0.0,
10.30535/mto.20.3.8,0.018518518518518517,0.0,0.013112691710690886
Leong2005The_Performer’s_Voice:,0.024691358024691357,0.0,
"Burns2004Authenticity,_Appropriation,_Signification:",0.006172839506172839,0.0,0.003848894220000814
Biamonte2011Introduction,0.006172839506172839,0.0,0.012393523839627198
10.30535/mto.18.1.7,0.018518518518518517,0.0,0.013112691710690886
Klumpenhouwer1994Some_Remarks_on,0.024691358024691357,0.0,0.04741185443366955
Schmalfeldt1998On_Keeping_the,0.006172839506172839,0.0,
Krims1995On_the_Fear,0.024691358024691357,0.0,0.04741185443366955
Ravenscroft2010Chair’s_Introduction_to,0.006172839506172839,0.0,
"Sheehy2013Improvisation,_Analysis,_and",0.024691358024691357,0.0,
10.30535/mto.16.4.4.,0.06790123456790123,0.0,
Steinbeck2013Improvisational_Fictions,0.037037037037037035,0.0,
Hoag2011Brahms’s_“Great_Tragic,0.012345679012345678,0.0,
Rothgeb1995The_Tristan_Chord:,0.006172839506172839,0.0,
10.30535/mto.17.3.5,0.09259259259259259,0.3861236802413273,0.31098824395359564
Endrinal2013Review_of_Allan,0.05555555555555555,0.0,0.2860037022797803
Hatten2012Musical_Forces_and,0.006172839506172839,0.0,
Martens2007Glenn_Gould’s_“Constant,0.006172839506172839,0.0,
Hatten2012<i>Wordless_Carol</i>,0.006172839506172839,0.0,
Nettl2013Contemplating_the_Concept,0.018518518518518517,0.0,
Losada2007K-nets_and_Hierarchical,0.037037037037037035,0.0,
Urista2003Beyond_Words:_The,0.006172839506172839,0.0,
