node,degree_centrality,betweenness_centrality,eigenvector_centrality
Guerrero2006Serial_Intervention_in,0.0037174721189591076,0.0,
10.30535/mto.18.1.6,0.011152416356877323,0.0,
Schultz2012Tonal_Pairing_and,0.06319702602230483,0.01022619505984708,0.24073451167872023
McCreless1996Review_of_Jean-Jacques,0.0037174721189591076,0.0,0.021466503022232478
Kaminsky2005Review_of_<i>Beatlestudies,0.0037174721189591076,0.0,0.014473524442724055
Smith2014Listening_as_a,0.007434944237918215,0.0,
Hough2015Elements_of_Style,0.0483271375464684,0.0,0.21106540112685274
10.30535/mto.15.5.4,0.007434944237918215,0.0,0.021212242587595756
10.30535/mto.17.3.8,0.0483271375464684,0.013982660259272485,0.13328340830308463
Barolsky2013Conference_Report:_“Performance,0.01486988847583643,0.0,0.028709382069911766
Guido2014Unpacking_the_Box,0.0037174721189591076,0.0,0.0010613338156470545
Nemire2014Convergence_Points_in,0.0037174721189591076,0.0,
Koslovsky2013Conference_Report:_“Fifth,0.0037174721189591076,0.0,
Rothstein2008Common-tone_Tonality_in,0.0037174721189591076,0.0,2.1794342392041608e-07
Garcia2005On_and_On:,0.0037174721189591076,0.0,
Traut2009Dyadic_TC_Lattices:,0.007434944237918215,0.0,
Ewell2013Conference_Report:_Inaugural,0.0037174721189591076,0.0,4.7033231627150274e-08
10.30535/mto.22.3.9,0.02973977695167286,0.010869565217391304,0.04159633385458935
Agawu1996Analyzing_Music_Under,0.0037174721189591076,0.0,0.021466503022232478
Burns2008Embodied_Subjectivities_in,0.022304832713754646,0.007866742648696232,0.053311966563163456
Kopp2014On_Performing_Chopin’s,0.02973977695167286,0.03472271715007871,0.029576839456299284
"Cook2005Prompting_Performance:_Text,",0.011152416356877323,0.0,0.003813675077400835
Burns2005Feeling_the_Style:,0.007434944237918215,0.0,0.02507526952756826
10.30535/mto.17.1.8,0.06319702602230483,0.01022619505984708,0.24073451167872023
Bugallo2014<i>Harmonic</i>_and_<i>Non-Harmonic</i>,0.007434944237918215,0.0,
Hesselink2013Radiohead’s_“Pyramid_Song”:,0.0037174721189591076,0.0,0.0023094914814747593
"Koozin1999On_Metaphor,_Technology,",0.0037174721189591076,0.0,
Childs2006Structural_and_Transformational,0.007434944237918215,0.0,0.002954493422902806
Neidhöfer2007Bruno_Maderna’s_Serial,0.0037174721189591076,0.0,
Hoeckner2001Poet’s_Love_and,0.0037174721189591076,0.0,
Kuusi2009Discrimination_and_Evaluation,0.0037174721189591076,0.0,
Kuusi2003The_Role_of,0.0037174721189591076,0.0,
"Scotto2002Transformational_Networks,_Transpositional",0.007434944237918215,0.0,
Covach1994Destructuring_Cartesian_Dualism,0.0037174721189591076,0.0,0.021466503022232478
10.30535/mto.22.1.3.,0.026022304832713755,0.012717341592965262,0.02297501221204476
Williams2009Beats_and_Flows:,0.02973977695167286,0.0030406074285261745,0.04312152347608228
10.30535/mto.19.3.1,0.0037174721189591076,0.0,0.0018190534157415856
10.30535/mto.20.3.6,0.007434944237918215,0.0,2.9273064553435694e-06
Benadon2007Commentary_on_Matthew,0.0037174721189591076,0.0,0.002842243991263464
Cumming2013Renaissance_Improvisation_and,0.011152416356877323,0.0,
Koozin2014History_and_Future,0.23420074349442377,0.5397447145853848,0.3171213935544376
10.30535/mto.21.2.3,0.007434944237918215,0.0,0.015544671208015488
Clercq2016Review_of_Ralf,0.022304832713754646,0.0,0.07557041998877316
Bakulina2014The_Concept_of,0.022304832713754646,0.0837887067395264,3.965323006736345e-05
BaileyShea2013Review_of_Michael,0.03345724907063197,0.0,0.027183596337819083
Lester1998How_Theorists_Relate,0.007434944237918215,0.0,0.003733882494973581
Salley2015On_Duration_and,0.0037174721189591076,0.0,
Nooshin2013Beyond_the_<i>Radif</i>:,0.007434944237918215,0.0,
Covach2013To_MOOC_or,0.007434944237918215,0.0,0.02305060254139655
Gann2014Outside_the_Feedback,0.0037174721189591076,0.0,
