node,degree_centrality,betweenness_centrality,eigenvector_centrality
Guerrero2006Serial_Intervention_in,0.0027548209366391185,0.0,1.6460858145042537e-06
10.30535/mto.18.1.6,0.011019283746556474,0.0,
Schultz2012Tonal_Pairing_and,0.06887052341597796,0.003801415823851879,0.20510538499570005
McCreless1996Review_of_Jean-Jacques,0.0027548209366391185,0.0,0.010198141785657986
Kaminsky2005Review_of_<i>Beatlestudies,0.0027548209366391185,0.0,0.008326500387759027
Smith2014Listening_as_a,0.005509641873278237,0.0,
Hough2015Elements_of_Style,0.05509641873278237,0.0,0.1833750622790732
10.30535/mto.15.5.4,0.005509641873278237,0.0,0.011008520394016088
Rings2018Music’s_Stubborn_Enchantments,0.05509641873278237,0.04636418605672204,0.07758420842346547
10.30535/mto.17.3.8,0.0440771349862259,0.007798847738794366,0.09066267687535189
Jakubowski2018Spectral_Meter:_Dramatizing,0.011019283746556474,0.003847047018731211,0.009784629866328403
Barolsky2013Conference_Report:_“Performance,0.011019283746556474,0.0,0.012405737062480448
Guido2014Unpacking_the_Box,0.0027548209366391185,0.0,0.00041712165131006584
Nemire2014Convergence_Points_in,0.0027548209366391185,0.0,2.856056168000751e-07
Mastic2015Normative_Wit:_Haydn’s,0.0027548209366391185,0.0,
Koslovsky2013Conference_Report:_“Fifth,0.005509641873278237,0.0,
Rothstein2008Common-tone_Tonality_in,0.005509641873278237,0.0,1.0983857407437415e-07
Garcia2005On_and_On:,0.005509641873278237,0.0,0.0007778257721087912
Traut2009Dyadic_TC_Lattices:,0.005509641873278237,0.0,8.368054937138564e-08
Ewell2013Conference_Report:_Inaugural,0.0027548209366391185,0.0,8.179506635597452e-08
10.30535/mto.22.3.9,0.027548209366391185,0.19318302782567967,0.015595797710280601
Agawu1996Analyzing_Music_Under,0.008264462809917356,0.0,0.014348241636861889
Burns2008Embodied_Subjectivities_in,0.02203856749311295,0.009442269187717369,0.02775698264562598
Kopp2014On_Performing_Chopin’s,0.027548209366391185,0.036141702239854266,0.013191069054566382
"Cook2005Prompting_Performance:_Text,",0.008264462809917356,0.0,0.0011567886816247555
Burns2005Feeling_the_Style:,0.005509641873278237,0.0,0.011451173824199754
10.30535/mto.17.1.8,0.06887052341597796,0.003801415823851879,0.20510538499570005
Bugallo2014<i>Harmonic</i>_and_<i>Non-Harmonic</i>,0.005509641873278237,0.0,2.99394785900571e-07
Hesselink2013Radiohead’s_“Pyramid_Song”:,0.005509641873278237,0.0,0.0007705760242836336
"Koozin1999On_Metaphor,_Technology,",0.0027548209366391185,0.0,
Childs2006Structural_and_Transformational,0.008264462809917356,0.0,0.0010572322291466695
Neidhöfer2007Bruno_Maderna’s_Serial,0.005509641873278237,0.0065146579804560255,3.6454616294039755e-05
Hoeckner2001Poet’s_Love_and,0.0027548209366391185,0.0,
Rothstein2005Like_Falling_off,0.0027548209366391185,0.0,
