node,degree_centrality,betweenness_centrality,eigenvector_centrality
Guerrero2006Serial_Intervention_in,0.007194244604316547,0.0,
Schultz2012Tonal_Pairing_and,0.014388489208633094,0.0,3.903434556272783e-11
Hough2015Elements_of_Style,0.007194244604316547,0.0,3.903434556272783e-11
10.30535/mto.17.3.8,0.04316546762589928,0.001062925170068027,6.842720777146204e-08
Guido2014Unpacking_the_Box,0.007194244604316547,0.0,
Garcia2005On_and_On:,0.007194244604316547,0.0,
Kopp2014On_Performing_Chopin’s,0.007194244604316547,0.0,
10.30535/mto.17.1.8,0.05035971223021583,0.00042517006802721087,2.671701878606354e-05
Bugallo2014<i>Harmonic</i>_and_<i>Non-Harmonic</i>,0.014388489208633094,0.0,
"Koozin1999On_Metaphor,_Technology,",0.007194244604316547,0.0,
Neidhöfer2007Bruno_Maderna’s_Serial,0.007194244604316547,0.0,
Kuusi2009Discrimination_and_Evaluation,0.007194244604316547,0.0,
Kuusi2003The_Role_of,0.007194244604316547,0.0,
10.30535/mto.22.1.3.,0.02877697841726619,0.0,3.903434556272783e-11
10.30535/mto.20.3.6,0.02158273381294964,0.00042517006802721087,2.283509215419582e-08
Cumming2013Renaissance_Improvisation_and,0.04316546762589928,0.0,
Koozin2014History_and_Future,0.014388489208633094,0.0,3.903434556272783e-11
10.30535/mto.21.2.3,0.007194244604316547,0.0,
Clercq2016Review_of_Ralf,0.007194244604316547,0.0,3.903434556272783e-11
Bakulina2014The_Concept_of,0.02158273381294964,0.0,3.903434556272783e-11
Salley2015On_Duration_and,0.007194244604316547,0.0,
Nooshin2013Beyond_the_<i>Radif</i>:,0.03597122302158273,0.0,
Gann2014Outside_the_Feedback,0.014388489208633094,0.0,
Murcott2014Tomorrow’s_Music_On,0.03597122302158273,0.0,
"Wild2014Genus,_Species_and",0.007194244604316547,0.0,
10.30535/mto.18.3.7,0.014388489208633094,0.0,
Shanahan2009Review_of_Aniruddh,0.007194244604316547,0.0,
Rahn1994From_Similarity_to,0.007194244604316547,0.0,
10.30535/mto.19.1.2,0.007194244604316547,0.0,
Robison1995Category_Structures_and,0.007194244604316547,0.0,
Cohen2015Expansive_Form_in,0.014388489208633094,0.0,3.903434556272783e-11
Leydon2012Clean_as_a,0.014388489208633094,0.0,
10.30535/mto.15.5.1,0.007194244604316547,0.0,
Attas2009Metaphors_in_Motion:,0.007194244604316547,0.0,
Gotham2015Meter_Metrics:_Characterizing,0.02877697841726619,0.0,3.903434556272783e-11
10.30535/mto.18.3.4,0.014388489208633094,0.0,
Roeder1993Toward_a_Semiotic,0.007194244604316547,0.0,
Moseley2013Entextualization_and_the,0.07194244604316546,0.0,
10.30535/mto.17.3.3,0.02877697841726619,0.0,6.736274116796637e-06
10.30535/mto.12.2.2.,0.014388489208633094,0.0,6.690682001179369e-06
Hanenberg2016Rock_Modulation_and,0.05755395683453238,0.0,3.903434556272783e-11
Anku2000Circles_and_Time:,0.014388489208633094,0.0,0.5772788707543103
10.30535/mto.18.3.6.,0.02158273381294964,0.0,
Ewell2012Rethinking_Octatonicism:_Views,0.03597122302158273,0.0,0.0013158340878642637
Kallis2008Principles_of_Pitch,0.007194244604316547,0.0,
10.30535/mto.22.2.6,0.007194244604316547,0.0,
10.30535/mto.18.4.3,0.007194244604316547,0.0,
Dodson2012Solutions_to_the,0.007194244604316547,0.0,
