node,degree_centrality,betweenness_centrality,eigenvector_centrality
Guerrero2006Serial_Intervention_in,0.0029940119760479044,0.0,
10.30535/mto.29.3.5,0.008982035928143714,0.0,1.5731776585900405e-12
10.30535/mto.18.1.6,0.0029940119760479044,0.0,2.9890375513210766e-11
Schultz2012Tonal_Pairing_and,0.005988023952095809,0.0,1.5731776585900405e-12
10.30535/mto.30.2.4,0.008982035928143714,0.0,1.5731776585900405e-12
Miller2020“All_of_the,0.02095808383233533,0.0,1.5731776585900405e-12
10.30535/mto.27.4.3,0.0029940119760479044,0.0,1.5731776585900405e-12
10.30535/mto.26.1.3,0.023952095808383235,0.0,1.5731776585900405e-12
Hough2015Elements_of_Style,0.0029940119760479044,0.0,1.5731776585900405e-12
Rings2018Music’s_Stubborn_Enchantments,0.0029940119760479044,0.0,
10.30535/mto.17.3.8,0.035928143712574856,0.00015597147950089125,4.7494233512833295e-09
Jakubowski2018Spectral_Meter:_Dramatizing,0.011976047904191617,0.0,1.5731776585900405e-12
10.30535/mto.27.2.13,0.005988023952095809,0.0,
Guido2014Unpacking_the_Box,0.0029940119760479044,0.0,2.7058655727748693e-10
10.30535/mto.23.1.1,0.0029940119760479044,0.0,
Hannaford2020Review_of_Leslie,0.023952095808383235,0.0,1.5731776585900405e-12
Mastic2015Normative_Wit:_Haydn’s,0.005988023952095809,0.0,
10.30535/mto.24.3.5,0.0029940119760479044,0.0,
Garcia2005On_and_On:,0.0029940119760479044,0.0,
10.30535/mto.27.2.1,0.0029940119760479044,0.0,
10.30535/mto.22.3.9,0.014970059880239521,0.0,1.1059438939887983e-09
Agawu1996Analyzing_Music_Under,0.0029940119760479044,0.0,
Kopp2014On_Performing_Chopin’s,0.0029940119760479044,0.0,1.5731776585900405e-12
10.30535/mto.30.1.9,0.005988023952095809,0.0,
"Cook2005Prompting_Performance:_Text,",0.005988023952095809,0.0,5.820757336783151e-11
10.30535/mto.17.1.8,0.056886227544910184,7.712875359934182e-05,9.582697071769518e-08
Bugallo2014<i>Harmonic</i>_and_<i>Non-Harmonic</i>,0.005988023952095809,0.0,
10.30535/mto.26.2.1,0.014970059880239521,0.0,1.5731776585900405e-12
"Koozin1999On_Metaphor,_Technology,",0.0029940119760479044,0.0,
Childs2006Structural_and_Transformational,0.005988023952095809,0.0,
Neidhöfer2007Bruno_Maderna’s_Serial,0.0029940119760479044,0.0,
10.30535/mto.26.2.4,0.0029940119760479044,0.0,
Kuusi2009Discrimination_and_Evaluation,0.0029940119760479044,0.0,
10.30535/mto.29.3.1,0.0029940119760479044,0.0,
10.30535/mto.26.4.4,0.011976047904191617,0.0,1.5731776585900405e-12
10.30535/mto.27.3.1,0.0029940119760479044,0.0,
Kuusi2003The_Role_of,0.0029940119760479044,0.0,
10.30535/mto.30.3.5,0.023952095808383235,0.0,1.5731776585900405e-12
10.30535/mto.29.2.2,0.0029940119760479044,0.0,
10.30535/mto.28.3.7,0.017964071856287428,0.0,1.5731776585900405e-12
10.30535/mto.22.1.3.,0.017964071856287428,0.00020910462086932673,5.820757336783151e-11
10.30535/mto.25.4.3,0.02694610778443114,0.00012683395036336211,2.3330224676890293e-09
10.30535/mto.19.3.1,0.005988023952095809,0.0,5.820757336783151e-11
10.30535/mto.29.1.2,0.008982035928143714,0.0,
