node,degree_centrality,betweenness_centrality,eigenvector_centrality
Guerrero2006Serial_Intervention_in,0.0048543689320388345,0.0,
Schultz2012Tonal_Pairing_and,0.009708737864077669,0.0,2.4542474474197743e-11
Hough2015Elements_of_Style,0.0048543689320388345,0.0,2.4542474474197743e-11
Rings2018Music’s_Stubborn_Enchantments,0.0048543689320388345,0.0,
10.30535/mto.17.3.8,0.029126213592233007,0.00041625041625041625,2.3806200239971804e-09
Jakubowski2018Spectral_Meter:_Dramatizing,0.019417475728155338,0.0,2.4542474474197743e-11
Guido2014Unpacking_the_Box,0.0048543689320388345,0.0,
Mastic2015Normative_Wit:_Haydn’s,0.0048543689320388345,0.0,
Garcia2005On_and_On:,0.0048543689320388345,0.0,
10.30535/mto.22.3.9,0.009708737864077669,0.0,
Agawu1996Analyzing_Music_Under,0.0048543689320388345,0.0,
Kopp2014On_Performing_Chopin’s,0.0048543689320388345,0.0,
10.30535/mto.17.1.8,0.04854368932038834,0.00041625041625041625,9.230424649745763e-08
Bugallo2014<i>Harmonic</i>_and_<i>Non-Harmonic</i>,0.009708737864077669,0.0,
"Koozin1999On_Metaphor,_Technology,",0.0048543689320388345,0.0,
Childs2006Structural_and_Transformational,0.0048543689320388345,0.0,
Neidhöfer2007Bruno_Maderna’s_Serial,0.0048543689320388345,0.0,
Kuusi2009Discrimination_and_Evaluation,0.0048543689320388345,0.0,
Kuusi2003The_Role_of,0.0048543689320388345,0.0,
10.30535/mto.22.1.3.,0.019417475728155338,0.0,2.4542474474197743e-11
10.30535/mto.25.4.3,0.029126213592233007,0.0,2.4542474474197743e-11
10.30535/mto.19.3.1,0.0048543689320388345,0.0,
10.30535/mto.20.3.6,0.029126213592233007,0.0005827505827505828,1.533904654637358e-08
Cumming2013Renaissance_Improvisation_and,0.03398058252427184,0.0,
10.30535/mto.25.3.3,0.014563106796116504,0.0,
Koozin2014History_and_Future,0.009708737864077669,0.0,2.4542474474197743e-11
10.30535/mto.21.2.3,0.009708737864077669,0.0,
Clercq2016Review_of_Ralf,0.0048543689320388345,0.0,2.4542474474197743e-11
Bakulina2014The_Concept_of,0.019417475728155338,8.325008325008325e-05,8.099016576485259e-10
Salley2015On_Duration_and,0.0048543689320388345,0.0,
Nooshin2013Beyond_the_<i>Radif</i>:,0.03398058252427184,0.0,
Gann2014Outside_the_Feedback,0.009708737864077669,0.0,
10.30535/mto.25.1.8,0.0048543689320388345,0.0,8.099016576485259e-10
Murcott2014Tomorrow’s_Music_On,0.02427184466019417,0.0,
"Wild2014Genus,_Species_and",0.0048543689320388345,0.0,
10.30535/mto.18.3.7,0.009708737864077669,0.0,
10.30535/mto.14.2.2,0.009708737864077669,0.0,
Shanahan2009Review_of_Aniruddh,0.009708737864077669,0.0,1.3768328180024938e-08
10.30535/mto.25.3.4,0.0048543689320388345,0.0,
Rahn1994From_Similarity_to,0.0048543689320388345,0.0,
10.30535/mto.19.1.2,0.0048543689320388345,0.0,
10.30535/mto.23.4.6,0.0048543689320388345,0.0,2.4542474474197743e-11
10.2307/763915,0.0048543689320388345,0.0,
Robison1995Category_Structures_and,0.0048543689320388345,0.0,
Cohen2015Expansive_Form_in,0.009708737864077669,0.0,2.4542474474197743e-11
Leydon2012Clean_as_a,0.009708737864077669,0.0,
10.30535/mto.15.5.1,0.02427184466019417,0.0001665001665001665,2.751211388557568e-08
Attas2009Metaphors_in_Motion:,0.0048543689320388345,0.0,
Samarotto2004Sublimating_Sharp_<math><mover><mn>4</mn><mo>̂</mo></mover></math>:,0.0048543689320388345,0.0,
Love2015Historical_Hypermetrical_Hearing:,0.0048543689320388345,0.0,
Gotham2015Meter_Metrics:_Characterizing,0.02427184466019417,0.00041625041625041625,8.099016576485259e-10
Clercq2018Review_of_Christopher,0.009708737864077669,0.0,2.4542474474197743e-11
10.30535/mto.18.3.4,0.014563106796116504,0.0,
Roeder1993Toward_a_Semiotic,0.0048543689320388345,0.0,
Moseley2013Entextualization_and_the,0.058252427184466014,0.0,
10.30535/mto.17.3.3,0.04368932038834951,0.0,0.6324547657839971
10.30535/mto.12.2.2.,0.009708737864077669,0.0,1.3768328180024938e-08
Hanenberg2016Rock_Modulation_and,0.038834951456310676,0.0,2.4542474474197743e-11
10.30535/mto.24.2.3,0.019417475728155338,0.0,
Anku2000Circles_and_Time:,0.014563106796116504,0.0,2.45615439768642e-05
10.30535/mto.18.3.6.,0.019417475728155338,0.0,
Ewell2012Rethinking_Octatonicism:_Views,0.03398058252427184,0.0,1.6062804118617683e-06
Kallis2008Principles_of_Pitch,0.0048543689320388345,0.0,
10.30535/mto.22.2.6,0.0048543689320388345,0.0,
10.30535/mto.18.4.3,0.0048543689320388345,0.0,
Dodson2012Solutions_to_the,0.0048543689320388345,0.0,
Vélez2017Review_of_Lawrence,0.0048543689320388345,0.0,
"Gur2008Body,_Forces,_and",0.0048543689320388345,0.0,
10.30535/mto.20.4.1,0.019417475728155338,0.0,1.5952608408228536e-09
Buchler2007Reconsidering_Klumpenhouwer_Networks,0.009708737864077669,0.0,
Demske1995On_Considering_a,0.0048543689320388345,0.0,
Kochavi2012Review_of_Edward,0.0048543689320388345,0.0,
Byros2012Review_of_Giorgio,0.009708737864077669,0.0,
Townsend2012Scriabin_and_the,0.0048543689320388345,0.0,
Hood2012Ambiguity_of_Tonal,0.0048543689320388345,0.0,
Clement2017Review_of_Brad,0.014563106796116504,0.0,2.4542474474197743e-11
10.30535/mto.23.1.4,0.009708737864077669,0.0,
Littlefield1994Code_and_Context:,0.0048543689320388345,0.0,
Kaminsky2000Revenge_of_the,0.0048543689320388345,0.0,8.099016576485259e-10
10.30535/mto.12.4.2,0.03398058252427184,0.0,2.4893358231755356e-05
10.30535/mto.23.3.4,0.038834951456310676,0.0,2.4542474474197743e-11
10.30535/mto.17.4.3,0.02427184466019417,8.325008325008325e-05,2.3806200239971804e-09
10.30535/mto.23.3.6,0.03398058252427184,0.000333000333000333,0.3162273756642398
10.30535/mto.19.4.2,0.019417475728155338,0.0,8.099016576485259e-10
10.30535/mto.25.1.10,0.014563106796116504,0.0001665001665001665,8.099016576485259e-10
Roeder2009Constructing_Transformational_Signification:,0.0048543689320388345,0.0,
10.30535/mto.7.2.1,0.0048543689320388345,0.0,1.2982968996850612e-08
10.30535/mto.24.1.1,0.009708737864077669,0.0,2.4542474474197743e-11
10.30535/mto.25.2.7,0.0048543689320388345,0.0,
10.30535/mto.23.1.7,0.009708737864077669,0.0,2.4542474474197743e-11
Samarotto2009“Plays_of_Opposing,0.0048543689320388345,0.0,
10.30535/mto.17.3.6,0.02427184466019417,0.0,3.3028525873141114e-06
10.30535/mto.15.5.2,0.009708737864077669,0.0,1.4767206891124787e-07
10.30535/mto.14.2.3,0.02427184466019417,0.0,3.2045108920960007e-07
10.30535/mto.23.1.6,0.009708737864077669,0.0,
Cramer2003The_Harmonic_Function,0.009708737864077669,0.0,
10.30535/mto.7.1.1,0.019417475728155338,0.0,3.3020672281309376e-06
10.30535/mto.21.2.5,0.014563106796116504,0.000333000333000333,8.099016576485259e-10
Marion2007Debussy_and_Recollection:,0.0048543689320388345,0.0,
Murphy2016Cohn’s_Platonic_Model,0.02427184466019417,0.0,2.4542474474197743e-11
Love2012“Possible_Paths”:_Schemata,0.009708737864077669,0.0,
Auerbach2010Pedagogical_Applications_of,0.0048543689320388345,0.0,
Bakulina2017Canons_as_Hypermetrical,0.0048543689320388345,0.0,
Urista2007Chopin’s_Prelude_in,0.0048543689320388345,0.0,
10.30535/mto.22.4.2,0.009708737864077669,0.0,
Sheehy2013Introduction:_Theorizing_Improvisation,0.03398058252427184,0.0,
10.30535/mto.23.2.7,0.029126213592233007,0.0,
10.30535/mto.18.3.9,0.0048543689320388345,0.0,
Samplaski2005Mapping_the_Geometries,0.0048543689320388345,0.0,
Lewis2013Critical_Responses_to,0.06310679611650485,0.0,
10.30535/mto.21.1.3,0.02427184466019417,0.001665001665001665,8.099016576485259e-10
10.30535/mto.22.4.4,0.014563106796116504,0.0,
"Sayrs2003Narrative,_Metaphor,_and",0.014563106796116504,0.0,1.455368736319926e-08
Zbikowski1995Theories_of_Categorization,0.009708737864077669,0.0,
10.30535/mto.17.3.7,0.0048543689320388345,0.0,8.099016576485259e-10
10.30535/mto.21.3.7,0.009708737864077669,0.0,
Osborn2011Understanding_Through-Composition_in,0.02427184466019417,0.0,1.6124405729547905e-08
Donin2008Charting_the_Score,0.0048543689320388345,0.0,
10.30535/mto.25.2.4,0.02427184466019417,0.0,
10.30535/mto.22.3.8,0.0048543689320388345,0.0,
10.30535/mto.22.3.7,0.009708737864077669,0.0,
Clement2015Scale_Systems_and,0.0048543689320388345,0.0,8.099016576485259e-10
10.30535/mto.25.1.5,0.0048543689320388345,0.0,2.4542474474197743e-11
Bent1996Diatonic_<i>ficta</i>_revisited:,0.0048543689320388345,0.0,
10.30535/mto.23.3.2,0.0048543689320388345,0.0,
