node,degree_centrality,betweenness_centrality,eigenvector_centrality
Littlefield1994Code_and_Context:,0.06666666666666667,0.0,
Neidhöfer2007Bruno_Maderna’s_Serial,0.06666666666666667,0.0,
Hermann1995Towards_a_New,0.13333333333333333,0.0,0.0014519631125790547
Marion2007Debussy_and_Recollection:,0.06666666666666667,0.0,
Samplaski2004Interval-Classes_and_Psychological,0.06666666666666667,0.0,
Roeder1993Toward_a_Semiotic,0.06666666666666667,0.0,
Guerrero2006Serial_Intervention_in,0.06666666666666667,0.0,
Demske1995On_Considering_a,0.06666666666666667,0.0,0.7071060358259995
Robison1995Category_Structures_and,0.06666666666666667,0.0,
Rothgeb1995The_Tristan_Chord:,0.06666666666666667,0.0,
Samplaski2005Mapping_the_Geometries,0.06666666666666667,0.0,
Buchler2007Reconsidering_Klumpenhouwer_Networks,0.06666666666666667,0.0,
Zbikowski1995Theories_of_Categorization,0.13333333333333333,0.0,
Losada2007K-nets_and_Hierarchical,0.06666666666666667,0.0,
"Zbikowski1995Response_to_Robison,",0.06666666666666667,0.0,
Rahn1994From_Similarity_to,0.06666666666666667,0.0,0.7071060358259995
