node,degree_centrality,betweenness_centrality,eigenvector_centrality
"Guerrero, Jeannie Ma.",0.006622516556291391,0.0,
"Schultz, Rob",0.013245033112582781,0.0,5.1182470628711244e-21
"Burns, Lori",0.026490066225165563,0.0,5.078321116694142e-05
"McCandless, Gregory R.",0.026490066225165563,0.0,5.1182470628711244e-21
"Kaminsky, Peter",0.006622516556291391,0.0,
"Rockwell, Joti",0.006622516556291391,0.0,2.4567585901781394e-19
"Rings, Steven",0.019867549668874173,0.0,5.1182470628711244e-21
"Lester, Joel",0.013245033112582781,0.0,0.5437701680654127
"Nobile, Drew F.",0.033112582781456956,0.0005346164127238706,4.862334709727568e-19
"Biamonte, Nicole",0.006622516556291391,0.0,2.4567585901781394e-19
"Schmalfeldt, Janet",0.013245033112582781,0.0,4.862334709727568e-19
"Schubert, Peter",0.013245033112582781,0.0,
"Koslovsky, John",0.006622516556291391,0.0,
"O’Donnell, Shaugn",0.006622516556291391,0.0,2.4567585901781394e-19
"Roeder, John",0.06622516556291391,0.0037423148890670943,2.5211523274367984e-06
"Traut, Donald G.",0.006622516556291391,0.0,5.1182470628711244e-21
"Ewell, Philip A.",0.006622516556291391,0.0,5.1182470628711244e-21
"Karpinski, Gary S.",0.006622516556291391,0.0,
"Rusch, René",0.006622516556291391,0.0,5.1182470628711244e-21
"Burns, Lori A.",0.039735099337748346,0.0,7.203292364105166e-07
"Lafrance, Marc",0.026490066225165563,0.0,1.4406584728210281e-06
"M.A., Laura Hawley",0.039735099337748346,0.0,7.203292364105166e-07
"Cook, Nicholas",0.026490066225165563,0.0010692328254477412,4.862334709727568e-19
"Osborn, Brad",0.006622516556291391,0.0,2.4567585901781394e-19
"Temperley, David",0.019867549668874173,0.0,1.1792441232855081e-17
"Adams, Kyle",0.006622516556291391,0.0,2.4567585901781394e-19
"Koozin, Timothy",0.039735099337748346,0.0010692328254477412,1.4406584728212687e-06
"Childs, Adrian P.",0.013245033112582781,0.0,4.862334709727568e-19
"Neidhöfer, Christoph",0.006622516556291391,0.0,
"Hoeckner, Berthold",0.006622516556291391,0.0,
"Waters, Keith",0.026490066225165563,0.0,
"Rodgers, Stephen",0.026490066225165563,0.0,
"Scotto, Ciro G.",0.013245033112582781,0.0,2.521152327436553e-06
"Williams, Justin A.",0.006622516556291391,0.0,5.1182470628711244e-21
"Benadon, Fernando",0.013245033112582781,0.00013365410318096765,2.4567585901781394e-19
"Cumming, Julie E.",0.013245033112582781,0.0,
"Attas, Robin",0.033112582781456956,0.0006682705159048383,4.862334709727568e-19
"BaileyShea, Matt",0.006622516556291391,0.0,
"Nooshin, Laudan",0.013245033112582781,0.0,
"Cox, Arnie",0.026490066225165563,0.0,
"Rahn, Jay",0.006622516556291391,0.0,
"Hepokoski, James",0.013245033112582781,0.0,4.862334709727568e-19
"McFarland, Mark",0.013245033112582781,0.0,
"Jenkins, J. Daniel",0.006622516556291391,0.0,5.1182470628711244e-21
"London, Justin",0.006622516556291391,0.0,
"Fankhauser, Gabe",0.013245033112582781,0.0,
"Snodgrass, Jennifer Sterling",0.013245033112582781,0.0,
"Johnston, Blair",0.006622516556291391,0.0,2.4567585901781394e-19
"Callahan, Michael R.",0.019867549668874173,0.0,5.1182470628711244e-21
"Buchler, Michael",0.052980132450331126,0.0,5.1182470628711244e-21
"Brinkman, Alexander R.",0.013245033112582781,0.0,
"Marvin, Elizabeth W.",0.013245033112582781,0.0,
"Robison, Brian",0.013245033112582781,0.0,
"Leydon, Rebecca",0.019867549668874173,0.0,5.1182470628711244e-21
"BaileyShea, Matthew L.",0.019867549668874173,0.0,
"Tenzer, Michael S.",0.006622516556291391,0.0,2.4567585901781394e-19
"Samarotto, Frank",0.013245033112582781,0.0,
"Stoecker, Philip",0.013245033112582781,0.0,2.4567585901781394e-19
"Sly, Gordon",0.006622516556291391,0.0,
"Murphy, Scott",0.013245033112582781,0.0,4.862334709727568e-19
"Heyer, David J.",0.013245033112582781,0.0,
"Martens, Daniel Barolsky and Peter",0.006622516556291391,0.0,
"Hatten, Robert S.",0.013245033112582781,0.0,
"Moseley, Roger",0.039735099337748346,0.0,
"Doll, Christopher",0.019867549668874173,0.00013365410318096765,4.862334709727568e-19
"Klumpenhouwer, Henry",0.033112582781456956,0.0,1.4406584728272824e-06
"Goldenberg, Yosef",0.006622516556291391,0.0,
"Heinonen, Yrjo",0.006622516556291391,0.0,
"Damschroder, David",0.006622516556291391,0.0,2.4567585901781394e-19
"Martin, Henry",0.039735099337748346,0.0,
"Anku, Willie",0.033112582781456956,0.0,1.0633158273114753e-16
"Maler, Anabel",0.039735099337748346,0.0,5.1182470628711244e-21
"Kallis, Vasilis",0.006622516556291391,0.0,
"Horlacher, Gretchen G.",0.006622516556291391,0.0,2.4567585901781394e-19
"Leong, Daphne",0.039735099337748346,0.0006682705159048383,0.5437701680654127
"Dodson, Alan",0.013245033112582781,0.0,5.1182470628711244e-21
"Montague, Eugene",0.006622516556291391,0.0,
"Cutler, Timothy",0.006622516556291391,0.0,1.1311326008945189e-17
"Gur, Golan",0.006622516556291391,0.0,
"Moore, Allan F.",0.026490066225165563,0.0,4.321975418468126e-06
"Buchler, Michael H.",0.039735099337748346,0.0,2.521152327548172e-06
"Demske, Thomas R.",0.006622516556291391,0.0,
"Kochavi, Jonathan",0.006622516556291391,0.0,5.1182470628711244e-21
"Townsend, Anna M. Gawboy and Justin",0.006622516556291391,0.0,
"Hood, Alison",0.006622516556291391,0.0,
